년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2021-02,AAR,OZ,아시아나항공,국제,BKK,도착,부정기,화물,0,0,0,65550,47560,0,0
2021-02,AAR,OZ,아시아나항공,국제,BKK,출발,정기,화물,0,0,0,115072,42054,0,0
2021-02,AAR,OZ,아시아나항공,국제,BKK,출발,정기,여객,606,7,127,305564,62569,19594,17617
2021-02,AAR,OZ,아시아나항공,국제,BKK,출발,부정기,화물,0,0,0,60021,9584,5847,0
2021-02,AAR,OZ,아시아나항공,국제,BLR,도착,부정기,여객,70,1,0,0,0,0,781
2021-02,AAR,OZ,아시아나항공,국제,BLR,출발,부정기,여객,85,0,0,0,0,0,3505
2021-02,AAR,OZ,아시아나항공,국제,BRU,도착,정기,화물,0,0,0,915794,154007,0,0
2021-02,AAR,OZ,아시아나항공,국제,BRU,출발,정기,화물,0,0,0,271,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,CAN,도착,정기,화물,0,0,0,955142,706532,40647,0
2021-02,AAR,OZ,아시아나항공,국제,CAN,도착,부정기,화물,0,0,0,16932,9782,7150,0
2021-02,AAR,OZ,아시아나항공,국제,CAN,출발,부정기,화물,0,0,0,2340,55,0,0
2021-02,AAR,OZ,아시아나항공,국제,CAN,출발,부정기,여객,89,0,0,0,0,0,2438
2021-02,AAR,OZ,아시아나항공,국제,CGK,도착,정기,여객,905,3,23,153745,83602,4504,22840
2021-02,AAR,OZ,아시아나항공,국제,CGK,출발,정기,여객,907,6,58,128827,49345,0,47966
2021-02,AAR,OZ,아시아나항공,국제,CGQ,도착,정기,여객,930,2,3,18644,0,18644,19029
2021-02,AAR,OZ,아시아나항공,국제,CGQ,출발,정기,여객,1410,11,0,9328,79,8940,29603
2021-02,AAR,OZ,아시아나항공,국제,CKG,도착,정기,화물,0,0,0,214235,121126,0,0
2021-02,AAR,OZ,아시아나항공,국제,CTU,도착,정기,여객,251,0,77,2527,339,2188,8185
2021-02,AAR,OZ,아시아나항공,국제,CTU,출발,정기,여객,230,0,0,297,0,0,6772
2021-02,AAR,OZ,아시아나항공,국제,DAC,도착,부정기,여객,44,0,0,0,0,0,484
2021-02,AAR,OZ,아시아나항공,국제,DAC,출발,부정기,여객,84,1,0,0,0,0,4805
2021-02,AAR,OZ,아시아나항공,국제,DEL,도착,부정기,여객,249,1,0,0,0,0,2750
2021-02,AAR,OZ,아시아나항공,국제,DEL,출발,부정기,여객,240,2,0,0,0,0,10208
2021-02,AAR,OZ,아시아나항공,국제,DFW,출발,정기,화물,0,0,0,513822,317713,0,0
2021-02,AAR,OZ,아시아나항공,국제,DFW,출발,부정기,화물,0,0,0,52630,13569,0,0
2021-02,AAR,OZ,아시아나항공,국제,DME,출발,정기,화물,0,0,0,81379,62368,0,0
2021-02,AAR,OZ,아시아나항공,국제,FRA,도착,정기,화물,0,0,0,2089023,271260,0,0
2021-02,AAR,OZ,아시아나항공,국제,FRA,도착,정기,여객,1066,15,30,316891,76174,0,27855
2021-02,AAR,OZ,아시아나항공,국제,FRA,도착,부정기,화물,0,0,0,517705,31751,0,0
2021-02,AAR,OZ,아시아나항공,국제,FRA,출발,정기,화물,0,0,0,777262,517449,0,0
2021-02,AAR,OZ,아시아나항공,국제,FRA,출발,정기,여객,635,7,15,144916,116707,2929,21929
2021-02,AAR,OZ,아시아나항공,국제,FRA,출발,부정기,화물,0,0,0,297643,195572,6481,0
2021-02,AAR,OZ,아시아나항공,국제,HAN,도착,정기,화물,0,0,0,601709,387933,15668,0
2021-02,AAR,OZ,아시아나항공,국제,HAN,도착,정기,여객,950,1,18,108334,18184,0,30398
2021-02,AAR,OZ,아시아나항공,국제,HAN,도착,부정기,화물,0,0,0,417861,160170,0,0
2021-02,AAR,OZ,아시아나항공,국제,HAN,도착,부정기,여객,614,2,127,46408,7730,0,24889
2021-02,AAR,OZ,아시아나항공,국제,HAN,출발,정기,화물,0,0,0,2436313,451740,8572,0
2021-02,AAR,OZ,아시아나항공,국제,HAN,출발,정기,여객,241,1,105,93339,27125,3385,11240
2021-02,AAR,OZ,아시아나항공,국제,HAN,출발,부정기,화물,0,0,0,310284,115852,2821,0
2021-02,AAR,OZ,아시아나항공,국제,HAN,출발,부정기,여객,693,2,0,62547,38403,2576,18335
2021-02,AAR,OZ,아시아나항공,국제,HKG,도착,정기,화물,0,0,0,3278152,2544928,0,0
2021-02,AAR,OZ,아시아나항공,국제,HKG,도착,정기,여객,105,0,22,5737,779,0,3790
2021-02,AAR,OZ,아시아나항공,국제,HKG,도착,부정기,화물,0,0,0,52236,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,HKG,출발,정기,화물,0,0,0,1717122,85218,4498,0
2021-02,AAR,OZ,아시아나항공,국제,HKG,출발,정기,여객,93,1,29,2885,594,1155,3830
2021-02,AAR,OZ,아시아나항공,국제,HKG,출발,부정기,화물,0,0,0,73671,1519,3363,0
2021-02,AAR,OZ,아시아나항공,국제,HPH,출발,부정기,여객,337,0,0,0,0,0,8352
2021-02,AAR,OZ,아시아나항공,국제,HRB,도착,정기,여객,344,0,3,1783,0,0,7263
2021-02,AAR,OZ,아시아나항공,국제,HRB,출발,정기,여객,470,4,0,3914,228,3686,9314
2021-02,AAR,OZ,아시아나항공,국제,ICN,도착,부정기,여객,661,0,0,0,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,ICN,출발,부정기,여객,661,0,0,0,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,JFK,도착,정기,여객,719,9,164,150140,84122,0,31716
2021-02,AAR,OZ,아시아나항공,국제,JFK,출발,정기,화물,0,0,0,959949,758077,600,0
2021-02,AAR,OZ,아시아나항공,국제,JFK,출발,정기,여객,739,10,166,181478,135612,33641,34697
2021-02,AAR,OZ,아시아나항공,국제,KIX,도착,정기,화물,0,0,0,920467,704873,0,0
2021-02,AAR,OZ,아시아나항공,국제,KIX,도착,정기,여객,414,8,173,13534,1661,0,14200
2021-02,AAR,OZ,아시아나항공,국제,KIX,출발,정기,화물,0,0,0,575143,228612,39631,0
2021-02,AAR,OZ,아시아나항공,국제,KIX,출발,정기,여객,228,3,154,2433,618,3,10179
2021-02,AAR,OZ,아시아나항공,국제,KTM,출발,부정기,화물,0,0,0,41841,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,KTM,출발,부정기,여객,255,3,0,772,0,0,16045
2021-02,AAR,OZ,아시아나항공,국제,LAX,도착,정기,화물,0,0,0,208549,27628,0,0
2021-02,AAR,OZ,아시아나항공,국제,LAX,도착,정기,여객,1629,25,365,245296,14382,0,76045
2021-02,AAR,OZ,아시아나항공,국제,LAX,도착,부정기,화물,0,0,0,281162,82143,0,0
2021-02,AAR,OZ,아시아나항공,국제,LAX,출발,정기,화물,0,0,0,2056999,1336239,1532,0
2021-02,AAR,OZ,아시아나항공,국제,LAX,출발,정기,여객,1330,18,309,469928,269068,10977,58184
2021-02,AAR,OZ,아시아나항공,국제,LAX,출발,부정기,화물,0,0,0,752377,212267,297,0
2021-02,AAR,OZ,아시아나항공,국제,LHR,도착,정기,여객,0,0,0,47434,18678,0,0
2021-02,AAR,OZ,아시아나항공,국제,LHR,출발,정기,여객,78,1,12,44469,43955,0,2969
2021-02,AAR,OZ,아시아나항공,국제,MNL,도착,정기,여객,892,5,776,289087,70946,0,42285
2021-02,AAR,OZ,아시아나항공,국제,MNL,도착,부정기,화물,0,0,0,69410,69410,0,0
2021-02,AAR,OZ,아시아나항공,국제,MNL,출발,정기,여객,1163,5,838,185000,28401,1703,58179
2021-02,AAR,OZ,아시아나항공,국제,MNL,출발,부정기,화물,0,0,0,1904,1182,0,0
2021-02,AAR,OZ,아시아나항공,국제,MXP,도착,정기,화물,0,0,0,833635,60010,0,0
2021-02,AAR,OZ,아시아나항공,국제,MXP,출발,정기,화물,0,0,0,319131,262238,0,0
2021-02,AAR,OZ,아시아나항공,국제,NGO,도착,정기,여객,82,1,44,82885,81783,0,2939
2021-02,AAR,OZ,아시아나항공,국제,NGO,도착,부정기,화물,0,0,0,318030,289696,0,0
2021-02,AAR,OZ,아시아나항공,국제,NGO,출발,정기,여객,15,0,38,4950,0,0,1493
2021-02,AAR,OZ,아시아나항공,국제,NGO,출발,부정기,화물,0,0,0,11251,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,NKG,도착,정기,여객,591,0,5,14449,5950,0,15033
2021-02,AAR,OZ,아시아나항공,국제,NKG,출발,정기,여객,741,1,0,2730,1600,0,21906
2021-02,AAR,OZ,아시아나항공,국제,NRT,도착,정기,화물,0,0,0,1295803,776131,15085,0
2021-02,AAR,OZ,아시아나항공,국제,NRT,도착,정기,여객,1306,18,436,6901,895,5349,45428
2021-02,AAR,OZ,아시아나항공,국제,NRT,출발,정기,화물,0,0,0,996589,330222,51916,0
2021-02,AAR,OZ,아시아나항공,국제,NRT,출발,정기,여객,674,15,129,6586,2202,811,20566
2021-02,AAR,OZ,아시아나항공,국제,ORD,도착,정기,화물,0,0,0,71352,31248,0,0
2021-02,AAR,OZ,아시아나항공,국제,ORD,도착,부정기,화물,0,0,0,382573,3637,0,0
2021-02,AAR,OZ,아시아나항공,국제,ORD,출발,정기,화물,0,0,0,1231057,904306,4261,0
2021-02,AAR,OZ,아시아나항공,국제,ORD,출발,부정기,화물,0,0,0,876319,826327,0,0
2021-02,AAR,OZ,아시아나항공,국제,PNH,도착,정기,여객,441,5,332,9376,0,0,20290
2021-02,AAR,OZ,아시아나항공,국제,PNH,도착,부정기,여객,154,0,58,2968,94,0,3941
2021-02,AAR,OZ,아시아나항공,국제,PNH,출발,정기,여객,721,7,758,16237,2615,0,40412
2021-02,AAR,OZ,아시아나항공,국제,PNH,출발,부정기,여객,42,1,93,2269,301,0,4687
2021-02,AAR,OZ,아시아나항공,국제,PVG,도착,정기,화물,0,0,0,2842071,1735332,33703,0
2021-02,AAR,OZ,아시아나항공,국제,PVG,출발,정기,화물,0,0,0,1939574,353544,12687,0
2021-02,AAR,OZ,아시아나항공,국제,SEA,도착,정기,화물,0,0,0,900287,242947,0,0
2021-02,AAR,OZ,아시아나항공,국제,SEA,도착,정기,여객,290,6,150,54804,31554,0,15408
2021-02,AAR,OZ,아시아나항공,국제,SEA,출발,정기,화물,0,0,0,9114,9114,0,0
2021-02,AAR,OZ,아시아나항공,국제,SEA,출발,정기,여객,265,3,176,78286,40608,0,16354
2021-02,AAR,OZ,아시아나항공,국제,SFO,도착,정기,화물,0,0,0,1551169,242202,0,0
2021-02,AAR,OZ,아시아나항공,국제,SFO,도착,정기,여객,503,11,73,77463,10516,0,20610
2021-02,AAR,OZ,아시아나항공,국제,SFO,도착,부정기,화물,0,0,0,4998,0,0,0
2021-02,AAR,OZ,아시아나항공,국제,SFO,출발,정기,화물,0,0,0,475091,160079,17342,0
2021-02,AAR,OZ,아시아나항공,국제,SFO,출발,정기,여객,381,3,92,266470,74482,27584,17762
2021-02,AAR,OZ,아시아나항공,국제,SFO,출발,부정기,화물,0,0,0,27299,16417,4850,0
2021-02,AAR,OZ,아시아나항공,국제,SGN,도착,정기,여객,534,5,50,190738,101531,0,18168
2021-02,AAR,OZ,아시아나항공,국제,SGN,도착,부정기,화물,0,0,0,95624,55944,0,0
2021-02,AAR,OZ,아시아나항공,국제,SGN,도착,부정기,여객,45,0,2,13925,3271,0,1273
2021-02,AAR,OZ,아시아나항공,국제,SGN,출발,정기,화물,0,0,0,332086,116453,224,0
2021-02,AAR,OZ,아시아나항공,국제,SGN,출발,정기,여객,109,2,161,183295,47219,3984,8666
2021-02,AAR,OZ,아시아나항공,국제,SGN,출발,부정기,화물,0,0,0,109867,22591,1152,0
2021-02,AAR,OZ,아시아나항공,국제,SGN,출발,부정기,여객,0,0,0,9131,6548,0,0
2021-02,AAR,OZ,아시아나항공,국제,SIN,도착,정기,화물,0,0,0,1530581,222909,3341,0
2021-02,AAR,OZ,아시아나항공,국제,SIN,도착,정기,여객,136,1,46,146222,1853,14774,4991
2021-02,AAR,OZ,아시아나항공,국제,SIN,출발,정기,화물,0,0,0,758789,467924,973,0
2021-02,AAR,OZ,아시아나항공,국제,SIN,출발,정기,여객,182,2,2,152057,56942,6262,4974
2021-02,AAR,OZ,아시아나항공,국제,STN,출발,정기,화물,0,0,0,463654,378091,0,0
2021-02,AAR,OZ,아시아나항공,국제,SYD,도착,정기,여객,386,3,6,34253,0,0,10181
2021-02,AAR,OZ,아시아나항공,국제,SYD,출발,정기,여객,88,2,21,31970,1162,0,3955
2021-02,AAR,OZ,아시아나항공,국제,TAO,도착,부정기,화물,0,0,0,204833,162759,0,0
2021-02,AAR,OZ,아시아나항공,국제,TAO,출발,부정기,화물,0,0,0,181710,82296,6154,0
2021-02,AAR,OZ,아시아나항공,국제,TAS,도착,정기,여객,438,0,2,1373,0,0,12432
2021-02,AAR,OZ,아시아나항공,국제,TAS,도착,부정기,여객,71,1,0,60,60,0,1841
2021-02,AAR,OZ,아시아나항공,국제,TAS,출발,정기,여객,273,5,5,1329,877,0,16013
2021-02,AAR,OZ,아시아나항공,국제,TAS,출발,부정기,여객,313,6,34,1240,407,0,19221
2021-02,AAR,OZ,아시아나항공,국제,TPE,도착,정기,여객,240,7,35,211771,77836,0,9067
2021-02,AAR,OZ,아시아나항공,국제,TPE,도착,부정기,화물,0,0,0,175005,80392,0,0
2021-02,AAR,OZ,아시아나항공,국제,TPE,출발,정기,여객,159,3,36,130978,1553,1920,5514
2021-02,AAR,OZ,아시아나항공,국제,TPE,출발,부정기,화물,0,0,0,185210,2558,0,0
2021-02,AAR,OZ,아시아나항공,국제,TSN,도착,정기,화물,0,0,0,655959,538501,699,0
2021-02,AAR,OZ,아시아나항공,국제,TSN,도착,부정기,화물,0,0,0,75029,62536,22,0
2021-02,AAR,OZ,아시아나항공,국제,TSN,출발,정기,화물,0,0,0,778570,539086,0,0
2021-02,AAR,OZ,아시아나항공,국제,TSN,출발,부정기,화물,0,0,0,100995,65555,0,0
2021-02,AAR,OZ,아시아나항공,국제,VIE,출발,정기,화물,0,0,0,1314928,566879,0,0
2021-02,AAR,OZ,아시아나항공,국제,YNT,도착,정기,화물,0,0,0,103229,82551,0,0
2021-02,AAR,OZ,아시아나항공,국제,YNT,도착,부정기,화물,0,0,0,554920,494270,0,0
2021-02,AAR,OZ,아시아나항공,국제,YNT,출발,정기,화물,0,0,0,70216,28222,0,0
2021-02,AAR,OZ,아시아나항공,국제,YNT,출발,부정기,화물,0,0,0,239762,67485,0,0
2021-02,ABL,BX,에어 부산,국내,CJU,도착,부정기,여객,170,0,0,0,0,0,722
2021-02,ABL,BX,에어 부산,국제,ICN,도착,부정기,여객,617,0,0,0,0,0,176
2021-02,ABL,BX,에어 부산,국제,ICN,출발,부정기,여객,617,0,0,0,0,0,176
2021-02,ABL,BX,에어 부산,국제,NGB,도착,정기,여객,364,0,2,0,0,0,7475
2021-02,ABL,BX,에어 부산,국제,NGB,출발,정기,여객,127,0,0,0,0,0,2761
2021-02,ABW,RU,에어브릿지 화물항공,국제,DME,도착,정기,화물,0,0,0,139377,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,DME,도착,부정기,화물,0,0,0,238058,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,HKG,출발,정기,화물,0,0,0,102805,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,HKG,출발,부정기,화물,0,0,0,170674,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,KJA,도착,정기,화물,0,0,0,51837,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,KJA,도착,부정기,화물,0,0,0,123759,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,KJA,출발,부정기,화물,0,0,0,387904,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,NRT,도착,정기,화물,0,0,0,448451,132452,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,SVO,도착,정기,화물,0,0,0,302084,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,SVO,도착,부정기,화물,0,0,0,155797,0,0,0
2021-02,ABW,RU,에어브릿지 화물항공,국제,SVO,출발,정기,화물,0,0,0,825244,0,0,0
2021-02,ACA,AC,캐나다항공,국제,YVR,도착,정기,여객,682,11,132,91072,0,0,31941
2021-02,ACA,AC,캐나다항공,국제,YVR,도착,부정기,화물,0,0,0,16398,0,0,0
2021-02,ACA,AC,캐나다항공,국제,YVR,출발,정기,여객,859,8,99,122254,0,25300,33978
2021-02,ACA,AC,캐나다항공,국제,YVR,출발,부정기,화물,0,0,0,42129,0,0,0
2021-02,ACA,AC,캐나다항공,국제,YVR,출발,부정기,여객,140,1,56,11891,0,983,8043
2021-02,ACA,AC,캐나다항공,국제,YYZ,도착,부정기,화물,0,0,0,118932,0,0,0
2021-02,ACA,AC,캐나다항공,국제,YYZ,출발,부정기,화물,0,0,0,109545,0,0,0
2021-02,AFL,SU,에어로플로트항공,국제,SVO,도착,정기,여객,719,7,21,35294,0,10742,17017
2021-02,AFL,SU,에어로플로트항공,국제,SVO,도착,부정기,화물,0,0,0,974,0,93,0
2021-02,AFL,SU,에어로플로트항공,국제,SVO,출발,정기,여객,475,10,27,57107,0,1146,14994
2021-02,AFL,SU,에어로플로트항공,국제,SVO,출발,부정기,화물,0,0,0,57918,0,0,0
2021-02,AFR,AF,프랑스항공,국제,CDG,도착,정기,여객,1054,8,52,243490,0,9925,32012
2021-02,AFR,AF,프랑스항공,국제,CDG,도착,부정기,화물,0,0,0,182034,0,1551,0
2021-02,AFR,AF,프랑스항공,국제,CDG,출발,정기,여객,541,5,6,292162,0,352,16245
2021-02,AFR,AF,프랑스항공,국제,CDG,출발,부정기,화물,0,0,0,176291,0,772,0
2021-02,AHK,LD,에어홍콩,국제,HKG,도착,정기,화물,0,0,0,766802,0,0,0
2021-02,AHK,LD,에어홍콩,국제,HKG,출발,정기,화물,0,0,0,844973,0,0,0
2021-02,AIC,AI,인도항공,국제,BOM,도착,부정기,여객,11,0,0,0,0,0,160
2021-02,AIC,AI,인도항공,국제,BOM,출발,부정기,여객,16,1,0,0,0,0,1017
2021-02,AIC,AI,인도항공,국제,DEL,도착,부정기,화물,0,0,0,7844,0,3013,0
2021-02,AIC,AI,인도항공,국제,DEL,출발,부정기,화물,0,0,0,71156,0,3607,0
2021-02,AIC,AI,인도항공,국제,MAA,도착,부정기,여객,108,3,0,0,0,0,2280
2021-02,AIC,AI,인도항공,국제,MAA,출발,부정기,여객,167,1,0,0,0,0,8815
2021-02,AIH,KJ,에어인천,국제,CKG,도착,부정기,화물,0,0,0,62228,0,0,0
2021-02,AIH,KJ,에어인천,국제,CKG,출발,부정기,화물,0,0,0,62922,0,0,0
2021-02,AIH,KJ,에어인천,국제,CTU,도착,정기,화물,0,0,0,73687,0,22,0
2021-02,AIH,KJ,에어인천,국제,CTU,도착,부정기,화물,0,0,0,50818,0,0,0
2021-02,AIH,KJ,에어인천,국제,CTU,출발,정기,화물,0,0,0,64478,0,0,0
2021-02,AIH,KJ,에어인천,국제,CTU,출발,부정기,화물,0,0,0,35161,0,0,0
2021-02,AIH,KJ,에어인천,국제,YNT,도착,정기,화물,0,0,0,72874,0,0,0
2021-02,AIH,KJ,에어인천,국제,YNT,도착,부정기,화물,0,0,0,5127,0,0,0
2021-02,AIH,KJ,에어인천,국제,YNT,출발,정기,화물,0,0,0,232671,0,0,0
2021-02,AIH,KJ,에어인천,국제,YNT,출발,부정기,화물,0,0,0,30255,0,0,0
2021-02,AJX,NQ,에어재팬,국제,NRT,도착,정기,화물,0,0,0,760374,9540,93960,0
2021-02,AJX,NQ,에어재팬,국제,NRT,도착,부정기,화물,0,0,0,6620,0,0,0
2021-02,AJX,NQ,에어재팬,국제,NRT,출발,정기,화물,0,0,0,915289,701,41771,0
2021-02,AJX,NQ,에어재팬,국제,NRT,출발,부정기,화물,0,0,0,40813,0,0,0
2021-02,ALK,UL,스리랑칸 에어라인즈,국제,CMB,도착,부정기,여객,71,0,0,33237,0,1297,1896
2021-02,ALK,UL,스리랑칸 에어라인즈,국제,CMB,출발,부정기,여객,270,0,0,48946,0,0,10551
2021-02,AMX,AM,AEROMEXICO,국제,MEX,도착,정기,여객,652,7,42,45337,0,0,22102
2021-02,AMX,AM,AEROMEXICO,국제,MEX,출발,정기,여객,606,4,81,104364,0,0,23167
2021-02,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,도착,부정기,화물,0,0,0,19368,0,0,0
2021-02,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,도착,부정기,여객,61,0,11,8454,0,0,1919
2021-02,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,출발,부정기,화물,0,0,0,63576,0,0,0
2021-02,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,출발,부정기,여객,29,0,4,18226,0,0,1081
2021-02,ASV,RS,에어서울,국제,ICN,도착,부정기,여객,238,0,0,0,0,0,0
2021-02,ASV,RS,에어서울,국제,ICN,출발,부정기,여객,238,0,0,0,0,0,0
2021-02,ASV,RS,에어서울,국제,TAO,도착,정기,여객,356,1,0,0,0,0,7163
2021-02,ASV,RS,에어서울,국제,TAO,출발,정기,여객,328,3,0,0,0,0,7818
2021-02,ASV,RS,에어서울,국제,YNT,도착,정기,여객,341,0,0,449,0,0,6687
2021-02,ASV,RS,에어서울,국제,YNT,출발,정기,여객,248,0,0,4030,0,0,5375
2021-02,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,정기,화물,0,0,0,489123,0,0,0
2021-02,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,부정기,화물,0,0,0,347592,0,0,0
2021-02,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,정기,화물,0,0,0,903679,0,5575,0
2021-02,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,부정기,화물,0,0,0,530807,0,0,0
2021-02,BAV,QH,뱀부항공,국제,HAN,도착,부정기,화물,0,0,0,309766,1063,45430,0
2021-02,BAV,QH,뱀부항공,국제,HAN,출발,부정기,화물,0,0,0,189828,0,0,0
2021-02,BAV,QH,뱀부항공,국제,SGN,출발,부정기,화물,0,0,0,77898,0,0,0
2021-02,BAW,BA,영국항공,국제,LHR,도착,부정기,화물,0,0,0,71873,0,1404,0
2021-02,BAW,BA,영국항공,국제,LHR,출발,부정기,화물,0,0,0,97047,0,10889,0
2021-02,BOX,3S,에어로로직,국제,LEJ,도착,정기,화물,0,0,0,1177494,0,0,0
2021-02,BOX,3S,에어로로직,국제,LEJ,출발,정기,화물,0,0,0,69887,0,0,0
2021-02,CAL,CI,중화항공,국제,TPE,도착,정기,여객,58,0,8,61516,0,6064,1878
2021-02,CAL,CI,중화항공,국제,TPE,도착,부정기,화물,0,0,0,524445,0,39292,0
2021-02,CAL,CI,중화항공,국제,TPE,출발,정기,여객,63,1,4,77230,0,2615,1916
2021-02,CAL,CI,중화항공,국제,TPE,출발,부정기,화물,0,0,0,573994,0,2833,0
2021-02,CCA,CA,중국국제항공,국제,HGH,도착,정기,여객,231,0,16,7250,0,17,6074
2021-02,CCA,CA,중국국제항공,국제,HGH,출발,정기,여객,231,2,0,2058,0,0,7788
2021-02,CCA,CA,중국국제항공,국제,PEK,도착,정기,여객,563,0,3,9325,0,1448,16217
2021-02,CCA,CA,중국국제항공,국제,PEK,출발,정기,여객,395,2,0,25590,0,8968,13221
2021-02,CCA,CA,중국국제항공,국제,PVG,도착,부정기,화물,0,0,0,292584,0,0,0
2021-02,CCA,CA,중국국제항공,국제,PVG,출발,부정기,화물,0,0,0,220876,0,0,0
2021-02,CDG,SC,산동항공,국제,TAO,도착,정기,여객,489,0,18,3814,0,3814,13689
2021-02,CDG,SC,산동항공,국제,TAO,도착,부정기,화물,0,0,0,49442,0,0,0
2021-02,CDG,SC,산동항공,국제,TAO,출발,정기,여객,621,1,0,0,0,0,12354
2021-02,CDG,SC,산동항공,국제,TAO,출발,부정기,화물,0,0,0,39169,0,0,0
2021-02,CDG,SC,산동항공,국제,YNT,도착,정기,여객,214,2,0,0,0,0,6958
2021-02,CDG,SC,산동항공,국제,YNT,도착,부정기,화물,0,0,0,93913,0,0,0
2021-02,CDG,SC,산동항공,국제,YNT,출발,정기,여객,417,1,1,0,0,0,9023
2021-02,CDG,SC,산동항공,국제,YNT,출발,부정기,화물,0,0,0,38117,0,0,0
2021-02,CEB,5J,세부퍼시픽항공,국제,MNL,도착,정기,여객,28,0,0,4946,0,0,497
2021-02,CEB,5J,세부퍼시픽항공,국제,MNL,도착,부정기,여객,99,0,0,51512,0,0,1929
2021-02,CEB,5J,세부퍼시픽항공,국제,MNL,출발,정기,여객,22,0,0,15566,0,0,348
2021-02,CEB,5J,세부퍼시픽항공,국제,MNL,출발,부정기,여객,69,0,1,360797,0,0,1272
2021-02,CES,MU,중국동방항공,국제,PVG,도착,정기,여객,827,4,2,46994,0,0,31105
2021-02,CES,MU,중국동방항공,국제,PVG,도착,부정기,화물,0,0,0,408342,0,0,0
2021-02,CES,MU,중국동방항공,국제,PVG,출발,정기,여객,846,3,0,54629,0,1653,25885
2021-02,CES,MU,중국동방항공,국제,PVG,출발,부정기,화물,0,0,0,297617,0,0,0
2021-02,CES,MU,중국동방항공,국제,YNT,도착,정기,여객,35,0,0,0,0,0,1212
2021-02,CES,MU,중국동방항공,국제,YNT,도착,부정기,화물,0,0,0,62367,0,0,0
2021-02,CES,MU,중국동방항공,국제,YNT,출발,정기,여객,48,1,0,0,0,0,1600
2021-02,CES,MU,중국동방항공,국제,YNT,출발,부정기,화물,0,0,0,87822,0,0,0
2021-02,CKK,CK,중국화물항공,국제,PVG,도착,정기,화물,0,0,0,1634292,0,0,0
2021-02,CKK,CK,중국화물항공,국제,PVG,출발,정기,화물,0,0,0,1631853,0,13880,0
2021-02,CKS,K4,칼리타항공,국제,ANC,출발,부정기,화물,0,0,0,82489,0,0,0
2021-02,CKS,K4,칼리타항공,국제,ATL,출발,부정기,화물,0,0,0,72859,0,0,0
2021-02,CKS,K4,칼리타항공,국제,CVG,도착,부정기,화물,0,0,0,305781,0,0,0
2021-02,CKS,K4,칼리타항공,국제,HKG,출발,부정기,화물,0,0,0,53849,0,0,0
2021-02,CKS,K4,칼리타항공,국제,LAX,도착,부정기,화물,0,0,0,123087,0,0,0
2021-02,CLX,CV,카고룩스항공,국제,LUX,도착,정기,화물,0,0,0,385358,0,3822,0
2021-02,CLX,CV,카고룩스항공,국제,LUX,도착,부정기,화물,0,0,0,4428,0,0,0
2021-02,CLX,CV,카고룩스항공,국제,LUX,출발,정기,화물,0,0,0,858005,0,0,0
2021-02,CLX,CV,카고룩스항공,국제,LUX,출발,부정기,화물,0,0,0,32607,0,0,0
2021-02,CLX,CV,카고룩스항공,국제,OVB,출발,정기,화물,0,0,0,64222,0,0,0
2021-02,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,정기,화물,0,0,0,91428,0,0,0
2021-02,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,정기,여객,22,0,3,36831,0,620,832
2021-02,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,부정기,화물,0,0,0,274595,1037,9630,0
2021-02,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,정기,화물,0,0,0,177471,0,0,0
2021-02,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,정기,여객,18,0,4,21081,0,0,518
2021-02,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,부정기,화물,0,0,0,264283,0,0,0
2021-02,CQH,9C,춘추항공,국제,NGB,도착,정기,여객,135,0,0,0,0,0,1680
2021-02,CQH,9C,춘추항공,국제,NGB,출발,정기,여객,118,0,0,28,0,0,2737
