년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2022-04,KAL,KE,대한항공,국제,HNL,출발,정기,여객,1798,12,96,115530,114248,0,37251
2022-04,KAL,KE,대한항공,국제,HNL,출발,부정기,여객,603,4,119,54218,53658,0,16383
2022-04,KAL,KE,대한항공,국제,HPH,출발,부정기,여객,175,0,0,0,0,0,4505
2022-04,KAL,KE,대한항공,국제,IAD,도착,정기,여객,1782,28,525,186316,131822,0,71159
2022-04,KAL,KE,대한항공,국제,IAD,출발,정기,여객,1537,19,774,143005,116326,12574,75690
2022-04,KAL,KE,대한항공,국제,IAD,출발,부정기,화물,0,0,0,342768,0,0,0
2022-04,KAL,KE,대한항공,국제,IST,출발,부정기,여객,216,0,0,1972,0,0,3256
2022-04,KAL,KE,대한항공,국제,JFK,도착,정기,화물,0,0,0,1659742,464923,0,0
2022-04,KAL,KE,대한항공,국제,JFK,도착,정기,여객,4657,41,1397,239801,134475,0,168435
2022-04,KAL,KE,대한항공,국제,JFK,도착,부정기,화물,0,0,0,405502,105007,0,0
2022-04,KAL,KE,대한항공,국제,JFK,출발,정기,화물,0,0,0,1449696,1117760,30838,0
2022-04,KAL,KE,대한항공,국제,JFK,출발,정기,여객,4139,33,1423,479085,321333,78077,164656
2022-04,KAL,KE,대한항공,국제,JFK,출발,부정기,화물,0,0,0,410699,394278,2276,0
2022-04,KAL,KE,대한항공,국제,KIX,도착,정기,화물,0,0,0,2084962,1196060,11269,0
2022-04,KAL,KE,대한항공,국제,KIX,도착,정기,여객,307,8,47,49461,18406,0,7705
2022-04,KAL,KE,대한항공,국제,KIX,도착,부정기,화물,0,0,0,45429,45429,0,0
2022-04,KAL,KE,대한항공,국제,KIX,도착,부정기,여객,37,0,7,1058,1058,0,742
2022-04,KAL,KE,대한항공,국제,KIX,출발,정기,화물,0,0,0,1935897,1327937,135026,0
2022-04,KAL,KE,대한항공,국제,KIX,출발,정기,여객,335,5,171,40575,18817,19418,12782
2022-04,KAL,KE,대한항공,국제,KIX,출발,부정기,여객,142,2,327,16,0,16,11351
2022-04,KAL,KE,대한항공,국제,KKJ,도착,정기,화물,0,0,0,921757,672237,15174,0
2022-04,KAL,KE,대한항공,국제,KKJ,도착,부정기,화물,0,0,0,7900,7900,0,0
2022-04,KAL,KE,대한항공,국제,KKJ,출발,정기,화물,0,0,0,438688,257145,38861,0
2022-04,KAL,KE,대한항공,국제,KTM,도착,부정기,여객,1021,2,0,2009,0,0,21235
2022-04,KAL,KE,대한항공,국제,KTM,출발,부정기,여객,535,5,0,1445,0,0,27294
2022-04,KAL,KE,대한항공,국제,KUL,도착,정기,화물,0,0,0,685185,481060,0,0
2022-04,KAL,KE,대한항공,국제,KUL,도착,정기,여객,2055,10,159,158063,119614,1506,41617
2022-04,KAL,KE,대한항공,국제,KUL,도착,부정기,화물,0,0,0,248720,218845,250,0
2022-04,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,343666,221498,8,0
2022-04,KAL,KE,대한항공,국제,KUL,출발,정기,여객,2280,10,179,113332,30260,3558,54606
2022-04,KAL,KE,대한항공,국제,KUL,출발,부정기,화물,0,0,0,189148,74415,5895,0
2022-04,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,1564726,584543,0,0
2022-04,KAL,KE,대한항공,국제,LAX,도착,정기,여객,8188,45,3184,304937,39368,14611,338955
2022-04,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,295317,62552,14497,0
2022-04,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,3731716,3013319,6391,0
2022-04,KAL,KE,대한항공,국제,LAX,출발,정기,여객,7015,39,2525,779410,589039,84678,268908
2022-04,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,2554261,589822,168,0
2022-04,KAL,KE,대한항공,국제,LCK,도착,부정기,화물,0,0,0,182276,1307,0,0
2022-04,KAL,KE,대한항공,국제,LCK,출발,부정기,화물,0,0,0,971351,971351,0,0
2022-04,KAL,KE,대한항공,국제,LHR,도착,정기,화물,0,0,0,332336,137279,360,0
2022-04,KAL,KE,대한항공,국제,LHR,도착,정기,여객,1956,14,204,305372,178526,9857,47850
2022-04,KAL,KE,대한항공,국제,LHR,도착,부정기,화물,0,0,0,530143,183716,2904,0
2022-04,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,552248,359093,940,0
2022-04,KAL,KE,대한항공,국제,LHR,출발,정기,여객,1852,12,196,243513,201065,22689,50847
2022-04,KAL,KE,대한항공,국제,LHR,출발,부정기,화물,0,0,0,377138,69537,688,0
2022-04,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,259081,137148,0,0
2022-04,KAL,KE,대한항공,국제,MAD,도착,정기,화물,0,0,0,886352,459202,0,0
2022-04,KAL,KE,대한항공,국제,MAD,출발,정기,화물,0,0,0,479046,389373,0,0
2022-04,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,1257467,1105845,7480,0
2022-04,KAL,KE,대한항공,국제,MNL,도착,정기,여객,2634,9,4440,390500,160866,0,179817
2022-04,KAL,KE,대한항공,국제,MNL,도착,부정기,여객,0,0,1716,203571,110719,0,51539
2022-04,KAL,KE,대한항공,국제,MNL,출발,정기,화물,0,0,0,431843,326120,0,0
2022-04,KAL,KE,대한항공,국제,MNL,출발,정기,여객,2187,32,5230,248704,43915,12176,240466
2022-04,KAL,KE,대한항공,국제,MNL,출발,부정기,여객,0,0,851,145069,90642,0,31806
2022-04,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,1597462,345577,0,0
2022-04,KAL,KE,대한항공,국제,MXP,출발,부정기,화물,0,0,0,79949,62842,2472,0
2022-04,KAL,KE,대한항공,국제,NGO,도착,정기,여객,357,12,76,97026,90215,2493,9352
2022-04,KAL,KE,대한항공,국제,NGO,도착,부정기,화물,0,0,0,559441,491723,4153,0
2022-04,KAL,KE,대한항공,국제,NGO,도착,부정기,여객,16,0,7,31638,26874,433,491
2022-04,KAL,KE,대한항공,국제,NGO,출발,정기,여객,180,5,347,34360,7787,12293,11559
2022-04,KAL,KE,대한항공,국제,NGO,출발,부정기,화물,0,0,0,113925,75992,0,0
2022-04,KAL,KE,대한항공,국제,NGO,출발,부정기,여객,576,6,616,124864,77811,8305,26302
2022-04,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,3422112,2043828,30257,0
2022-04,KAL,KE,대한항공,국제,NRT,도착,정기,여객,3377,38,612,427750,155697,51198,85023
2022-04,KAL,KE,대한항공,국제,NRT,도착,부정기,화물,0,0,0,999986,744654,19498,0
2022-04,KAL,KE,대한항공,국제,NRT,도착,부정기,여객,235,7,8,29716,21858,0,4169
2022-04,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,1937431,1091078,46169,0
2022-04,KAL,KE,대한항공,국제,NRT,출발,정기,여객,2552,32,1199,308806,209793,87381,90830
2022-04,KAL,KE,대한항공,국제,NRT,출발,부정기,화물,0,0,0,897396,624593,109397,0
2022-04,KAL,KE,대한항공,국제,NRT,출발,부정기,여객,451,5,143,53241,52665,284,13417
2022-04,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,515752,193398,0,0
2022-04,KAL,KE,대한항공,국제,ORD,도착,정기,여객,1128,18,936,123094,70737,0,69376
2022-04,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,110385,77100,0,0
2022-04,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,2422812,1605110,477,0
2022-04,KAL,KE,대한항공,국제,ORD,출발,정기,여객,1102,8,825,158428,96378,41189,62322
2022-04,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,1414528,1179117,3330,0
2022-04,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,683502,132912,0,0
2022-04,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,1160,1107,0,0
2022-04,KAL,KE,대한항공,국제,PEK,도착,부정기,화물,0,0,0,430734,301825,23252,0
2022-04,KAL,KE,대한항공,국제,PEK,출발,부정기,화물,0,0,0,298433,128011,15610,0
2022-04,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,1470027,1145298,0,0
2022-04,KAL,KE,대한항공,국제,PEN,도착,부정기,화물,0,0,0,344389,298992,0,0
2022-04,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,712649,570342,0,0
2022-04,KAL,KE,대한항공,국제,PEN,출발,부정기,화물,0,0,0,148107,136685,0,0
2022-04,KAL,KE,대한항공,국제,PNH,도착,정기,여객,1453,14,2461,141567,0,8336,120094
2022-04,KAL,KE,대한항공,국제,PNH,출발,정기,여객,1789,34,2323,92101,10759,2047,134134
2022-04,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,2166801,1787206,0,0
2022-04,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,307452,232222,0,0
2022-04,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,1744960,956067,0,0
2022-04,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,313129,198939,0,0
2022-04,KAL,KE,대한항공,국제,RFD,출발,부정기,화물,0,0,0,1921775,146509,0,0
2022-04,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,90286,69081,0,0
2022-04,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,1397493,562146,0,0
2022-04,KAL,KE,대한항공,국제,SEA,도착,정기,여객,1102,17,899,75393,52263,0,60949
2022-04,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,129701,87271,0,0
2022-04,KAL,KE,대한항공,국제,SEA,출발,정기,여객,1203,11,656,56444,52040,0,56188
2022-04,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,658449,260774,0,0
2022-04,KAL,KE,대한항공,국제,SFO,도착,정기,여객,1838,27,1370,40293,10298,0,93308
2022-04,KAL,KE,대한항공,국제,SFO,도착,부정기,화물,0,0,0,7386,3796,0,0
2022-04,KAL,KE,대한항공,국제,SFO,출발,정기,여객,1931,17,745,97152,86463,0,73911
2022-04,KAL,KE,대한항공,국제,SFO,출발,부정기,화물,0,0,0,18882,0,0,0
2022-04,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,305765,191029,0,0
2022-04,KAL,KE,대한항공,국제,SGN,도착,정기,여객,2772,18,4127,326747,97387,0,222962
2022-04,KAL,KE,대한항공,국제,SGN,도착,부정기,화물,0,0,0,588228,524228,0,0
2022-04,KAL,KE,대한항공,국제,SGN,출발,정기,화물,0,0,0,435672,217569,0,0
2022-04,KAL,KE,대한항공,국제,SGN,출발,정기,여객,2743,31,4613,188635,24431,6450,248983
2022-04,KAL,KE,대한항공,국제,SGN,출발,부정기,화물,0,0,0,268936,178204,9804,0
2022-04,KAL,KE,대한항공,국제,SHE,도착,정기,여객,257,0,918,43387,38699,0,28844
2022-04,KAL,KE,대한항공,국제,SHE,출발,정기,여객,151,2,0,0,0,0,3670
2022-04,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,1019348,404258,3899,0
2022-04,KAL,KE,대한항공,국제,SIN,도착,정기,여객,2399,13,346,215511,45969,10716,46975
2022-04,KAL,KE,대한항공,국제,SIN,도착,부정기,화물,0,0,0,499052,178234,11883,0
2022-04,KAL,KE,대한항공,국제,SIN,도착,부정기,여객,490,3,56,50259,11446,0,8646
2022-04,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,1212050,788918,5375,0
2022-04,KAL,KE,대한항공,국제,SIN,출발,정기,여객,2433,16,352,187708,93850,11191,54625
2022-04,KAL,KE,대한항공,국제,SIN,출발,부정기,화물,0,0,0,533336,331343,12939,0
2022-04,KAL,KE,대한항공,국제,SIN,출발,부정기,여객,492,3,80,45011,34002,3035,10421
2022-04,KAL,KE,대한항공,국제,SYD,도착,정기,여객,1270,24,101,13560,0,1349,29048
2022-04,KAL,KE,대한항공,국제,SYD,도착,부정기,화물,0,0,0,48271,7666,1006,0
2022-04,KAL,KE,대한항공,국제,SYD,도착,부정기,여객,454,5,16,4236,218,219,9895
2022-04,KAL,KE,대한항공,국제,SYD,출발,정기,여객,1263,19,77,6955,757,0,31073
2022-04,KAL,KE,대한항공,국제,SYD,출발,부정기,화물,0,0,0,72959,0,0,0
2022-04,KAL,KE,대한항공,국제,SYD,출발,부정기,여객,703,9,21,7659,1933,0,16093
2022-04,KAL,KE,대한항공,국제,SZX,도착,부정기,화물,0,0,0,419188,301192,0,0
2022-04,KAL,KE,대한항공,국제,SZX,출발,부정기,화물,0,0,0,236321,123803,0,0
2022-04,KAL,KE,대한항공,국제,TAO,도착,부정기,화물,0,0,0,570739,390902,28924,0
2022-04,KAL,KE,대한항공,국제,TAO,출발,부정기,화물,0,0,0,278128,62196,0,0
2022-04,KAL,KE,대한항공,국제,TAS,도착,정기,여객,635,10,214,49425,41195,8196,20768
2022-04,KAL,KE,대한항공,국제,TAS,출발,정기,여객,455,6,47,24777,16340,2016,19472
2022-04,KAL,KE,대한항공,국제,TPE,도착,정기,여객,219,6,295,168959,54301,0,16831
2022-04,KAL,KE,대한항공,국제,TPE,도착,부정기,화물,0,0,0,395752,162739,0,0
2022-04,KAL,KE,대한항공,국제,TPE,출발,정기,여객,203,3,140,134622,22629,0,9481
2022-04,KAL,KE,대한항공,국제,TPE,출발,부정기,화물,0,0,0,636227,45840,7556,0
2022-04,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1714801,1601545,2722,0
2022-04,KAL,KE,대한항공,국제,TSN,도착,부정기,화물,0,0,0,563306,528548,11594,0
2022-04,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,1393556,947565,0,0
2022-04,KAL,KE,대한항공,국제,TSN,출발,부정기,화물,0,0,0,503139,444544,0,0
2022-04,KAL,KE,대한항공,국제,UBN,도착,정기,여객,269,4,393,48112,1914,0,15807
2022-04,KAL,KE,대한항공,국제,UBN,출발,정기,여객,321,10,481,16678,14154,1017,27164
2022-04,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,111545,61538,0,0
2022-04,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,270227,197364,0,0
2022-04,KAL,KE,대한항공,국제,VIE,도착,부정기,화물,0,0,0,42360,17137,0,0
2022-04,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1485815,550292,9667,0
2022-04,KAL,KE,대한항공,국제,VIE,출발,부정기,화물,0,0,0,206703,22247,284,0
2022-04,KAL,KE,대한항공,국제,WUH,도착,부정기,화물,0,0,0,496663,446584,3985,0
2022-04,KAL,KE,대한항공,국제,WUH,출발,부정기,화물,0,0,0,239316,162359,0,0
2022-04,KAL,KE,대한항공,국제,XIY,도착,정기,화물,0,0,0,352436,241189,362,0
2022-04,KAL,KE,대한항공,국제,XIY,출발,정기,화물,0,0,0,438740,238320,0,0
2022-04,KAL,KE,대한항공,국제,XMN,도착,부정기,화물,0,0,0,191355,35248,3668,0
2022-04,KAL,KE,대한항공,국제,XMN,출발,부정기,화물,0,0,0,172483,74477,0,0
2022-04,KAL,KE,대한항공,국제,YHZ,도착,부정기,화물,0,0,0,470304,332965,0,0
2022-04,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,159790,85439,0,0
2022-04,KAL,KE,대한항공,국제,YVR,도착,정기,여객,2480,64,765,90863,69677,0,99515
2022-04,KAL,KE,대한항공,국제,YVR,출발,정기,여객,2047,48,1599,96257,41116,40773,138518
2022-04,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,275533,113904,0,0
2022-04,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,1546,40,1159,59725,30878,0,94111
2022-04,KAL,KE,대한항공,국제,YYZ,도착,부정기,화물,0,0,0,89946,40158,0,0
2022-04,KAL,KE,대한항공,국제,YYZ,도착,부정기,여객,197,3,49,2724,1838,0,7202
2022-04,KAL,KE,대한항공,국제,YYZ,출발,정기,화물,0,0,0,419831,242309,0,0
2022-04,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,1119,21,2018,88095,62716,23061,130220
2022-04,KAL,KE,대한항공,국제,YYZ,출발,부정기,화물,0,0,0,299544,205415,0,0
2022-04,KAL,KE,대한항공,국제,YYZ,출발,부정기,여객,87,0,140,12906,12529,0,8496
2022-04,KAL,KE,대한항공,국제,ZRH,도착,정기,화물,0,0,0,300619,70123,0,0
2022-04,KAL,KE,대한항공,국제,ZRH,출발,정기,화물,0,0,0,1163,524,0,0
2022-04,KLM,KL,KLM네덜란드항공,국제,AMS,도착,정기,여객,2657,26,192,120802,0,0,58928
2022-04,KLM,KL,KLM네덜란드항공,국제,AMS,출발,정기,여객,3098,38,39,153796,0,3790,99967
2022-04,KLM,KL,KLM네덜란드항공,국제,KIX,도착,정기,여객,0,0,0,45,0,0,0
2022-04,KLM,KL,KLM네덜란드항공,국제,KIX,출발,정기,여객,0,0,75,0,0,0,2452
2022-04,KZR,KC,아스타나항공,국제,ALA,도착,정기,여객,1172,24,13,6833,0,3089,26382
2022-04,KZR,KC,아스타나항공,국제,ALA,출발,정기,여객,1030,14,33,13982,0,0,36198
2022-04,LAO,QV,라오 항공,국제,VTE,도착,부정기,여객,409,8,64,6393,0,442,9559
2022-04,LAO,QV,라오 항공,국제,VTE,출발,부정기,여객,348,3,110,4120,0,100,12567
2022-04,LHA,GI,롱하오 항공,국제,CGO,도착,정기,화물,0,0,0,21163,0,1280,0
2022-04,LHA,GI,롱하오 항공,국제,CGO,도착,부정기,화물,0,0,0,3571,0,0,0
2022-04,LHA,GI,롱하오 항공,국제,CGO,출발,정기,화물,0,0,0,22674,0,0,0
2022-04,LHA,GI,롱하오 항공,국제,CGO,출발,부정기,화물,0,0,0,4582,0,0,0
2022-04,LHA,GI,롱하오 항공,국제,YNT,도착,부정기,화물,0,0,0,59593,0,4355,0
2022-04,LHA,GI,롱하오 항공,국제,YNT,출발,부정기,화물,0,0,0,27576,0,0,0
2022-04,LOT,LO,LOT 폴란드항공,국제,BUD,도착,정기,여객,1132,3,14,79002,0,177,23628
2022-04,LOT,LO,LOT 폴란드항공,국제,BUD,출발,정기,여객,1392,7,0,48867,0,0,37687
2022-04,LOT,LO,LOT 폴란드항공,국제,WAW,도착,정기,여객,3181,21,60,235871,0,10909,58843
2022-04,LOT,LO,LOT 폴란드항공,국제,WAW,도착,부정기,화물,0,0,0,85067,0,155,0
2022-04,LOT,LO,LOT 폴란드항공,국제,WAW,출발,정기,여객,3268,20,27,125619,0,3662,71192
2022-04,LOT,LO,LOT 폴란드항공,국제,WAW,출발,부정기,화물,0,0,0,106892,0,0,0
2022-04,MAS,MH,말레이시아항공,국제,KUL,도착,정기,여객,863,3,40,72646,0,2401,17060
2022-04,MAS,MH,말레이시아항공,국제,KUL,도착,부정기,화물,0,0,0,283815,0,20019,0
2022-04,MAS,MH,말레이시아항공,국제,KUL,출발,정기,여객,1022,10,14,75927,0,945,25902
2022-04,MAS,MH,말레이시아항공,국제,KUL,출발,부정기,화물,0,0,0,439715,0,8615,0
2022-04,MGL,OM,몽골항공,국제,UBN,도착,정기,여객,642,8,435,15797,0,1783,21791
2022-04,MGL,OM,몽골항공,국제,UBN,도착,부정기,화물,0,0,0,5180,0,0,0
2022-04,MGL,OM,몽골항공,국제,UBN,도착,부정기,여객,1111,9,867,13917,0,3462,38801
2022-04,MGL,OM,몽골항공,국제,UBN,출발,정기,여객,574,12,546,39525,0,1865,34322
2022-04,MGL,OM,몽골항공,국제,UBN,출발,부정기,화물,0,0,0,85767,0,2690,0
2022-04,MGL,OM,몽골항공,국제,UBN,출발,부정기,여객,994,25,985,59327,0,2556,58183
2022-04,MLT,DB,말레스 아에로,국제,YYZ,출발,부정기,화물,0,0,0,15050,0,0,0
2022-04,MMA,8M,미얀마 국제항공,국제,RGN,도착,정기,여객,659,2,111,14826,0,6048,20164
2022-04,MMA,8M,미얀마 국제항공,국제,RGN,도착,부정기,화물,0,0,0,7822,0,1383,0
2022-04,MMA,8M,미얀마 국제항공,국제,RGN,출발,정기,여객,882,4,142,2713,0,0,29362
2022-04,MMA,8M,미얀마 국제항공,국제,RGN,출발,부정기,화물,0,0,0,2531,0,0,0
2022-04,NCR,N8,내셔널항공,국제,ANC,출발,부정기,화물,0,0,0,177454,0,0,0
2022-04,NCR,N8,내셔널항공,국제,PER,출발,부정기,화물,0,0,0,142782,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,ANC,도착,정기,화물,0,0,0,5948,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,ANC,출발,정기,화물,0,0,0,133345,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,CVG,도착,정기,화물,0,0,0,1828415,18061,0,0
2022-04,PAC,PO,폴라에어카고,국제,HKG,도착,정기,화물,0,0,0,101622,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,294639,105991,0,0
2022-04,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,914936,130767,0,0
2022-04,PAC,PO,폴라에어카고,국제,LAX,출발,정기,화물,0,0,0,123305,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,236180,8195,0,0
2022-04,PAC,PO,폴라에어카고,국제,NGO,출발,정기,화물,0,0,0,1685005,280,0,0
2022-04,PAC,PO,폴라에어카고,국제,NRT,도착,정기,화물,0,0,0,567767,57804,0,0
2022-04,PAC,PO,폴라에어카고,국제,NRT,출발,정기,화물,0,0,0,155,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,ORD,도착,정기,화물,0,0,0,60893,20554,0,0
2022-04,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,144056,104226,0,0
2022-04,PAC,PO,폴라에어카고,국제,SIN,도착,정기,화물,0,0,0,46264,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,SIN,출발,정기,화물,0,0,0,19563,0,0,0
2022-04,PAC,PO,폴라에어카고,국제,TPE,도착,정기,화물,0,0,0,16286,160,0,0
2022-04,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,639936,22785,0,0
2022-04,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,1201,7,47,101580,0,0,21222
2022-04,PAL,PR,필리핀항공,국제,MNL,도착,부정기,화물,0,0,0,30221,0,0,0
2022-04,PAL,PR,필리핀항공,국제,MNL,도착,부정기,여객,145,0,1,31460,0,0,2454
2022-04,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,1956,20,197,187149,0,0,46736
2022-04,PAL,PR,필리핀항공,국제,MNL,출발,부정기,화물,0,0,0,84739,0,0,0
2022-04,PAL,PR,필리핀항공,국제,MNL,출발,부정기,여객,433,6,33,64266,0,0,8789
2022-04,QDA,QW,청도항공,국제,TAO,도착,정기,여객,693,2,26,1808,0,1808,17735
2022-04,QDA,QW,청도항공,국제,TAO,출발,정기,여객,103,0,0,0,0,0,3125
2022-04,QFA,QF,콴타스항공,국제,ANC,출발,정기,화물,0,0,0,53128,0,0,0
2022-04,QFA,QF,콴타스항공,국제,ANC,출발,부정기,화물,0,0,0,18689,0,0,0
2022-04,QFA,QF,콴타스항공,국제,BKK,도착,부정기,화물,0,0,0,19434,0,0,0
2022-04,QFA,QF,콴타스항공,국제,CKG,도착,정기,화물,0,0,0,6352,0,0,0
2022-04,QFA,QF,콴타스항공,국제,PVG,도착,정기,화물,0,0,0,9087,0,0,0
2022-04,QFA,QF,콴타스항공,국제,SYD,출발,정기,화물,0,0,0,14295,0,0,0
2022-04,QTR,QR,카타르항공,국제,DOH,도착,정기,화물,0,0,0,1791761,0,2083,0
2022-04,QTR,QR,카타르항공,국제,DOH,도착,정기,여객,8981,33,113,504963,0,17309,185005
2022-04,QTR,QR,카타르항공,국제,DOH,출발,정기,화물,0,0,0,1842380,0,39442,0
2022-04,QTR,QR,카타르항공,국제,DOH,출발,정기,여객,9153,24,89,376464,0,11320,225786
2022-04,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,여객,7994,95,240,396540,0,4896,151529
2022-04,SIA,SQ,싱가폴항공,국제,SIN,출발,정기,여객,8051,82,106,409433,0,4069,191781
2022-04,TGW,TR,스쿠트타이거항공,국제,SIN,도착,정기,여객,1123,5,0,62878,0,35,16280
2022-04,TGW,TR,스쿠트타이거항공,국제,SIN,출발,정기,여객,1222,5,0,42501,0,0,22672
2022-04,THA,TG,타이항공,국제,BKK,도착,정기,여객,2095,17,164,258247,0,4906,43190
2022-04,THA,TG,타이항공,국제,BKK,도착,부정기,화물,0,0,0,661231,0,10394,0
2022-04,THA,TG,타이항공,국제,BKK,도착,부정기,여객,2456,24,155,249897,0,3081,47033
2022-04,THA,TG,타이항공,국제,BKK,출발,정기,여객,1802,25,36,160211,0,17297,35609
2022-04,THA,TG,타이항공,국제,BKK,출발,부정기,화물,0,0,0,111825,0,4193,0
2022-04,THA,TG,타이항공,국제,BKK,출발,부정기,여객,3841,49,106,351818,0,16435,75749
2022-04,THY,TK,터키항공,국제,IST,도착,정기,화물,0,0,0,701140,0,3615,0
2022-04,THY,TK,터키항공,국제,IST,도착,정기,여객,5641,19,120,335750,0,9829,119072
2022-04,THY,TK,터키항공,국제,IST,도착,부정기,화물,0,0,0,19223,0,0,0
2022-04,THY,TK,터키항공,국제,IST,출발,정기,화물,0,0,0,729740,0,1104,0
2022-04,THY,TK,터키항공,국제,IST,출발,정기,여객,5855,25,98,328089,0,1252,128794
2022-04,THY,TK,터키항공,국제,IST,출발,부정기,화물,0,0,0,18413,0,0,0
2022-04,TWB,TW,티웨이항공,국제,FRU,도착,부정기,여객,155,1,0,0,0,0,2898
2022-04,TWB,TW,티웨이항공,국제,FRU,출발,부정기,여객,16,1,0,0,0,0,408
2022-04,TWB,TW,티웨이항공,국제,GUM,도착,정기,여객,15,0,0,0,0,0,230
2022-04,TWB,TW,티웨이항공,국제,GUM,도착,부정기,여객,63,1,0,0,0,0,937
2022-04,TWB,TW,티웨이항공,국제,GUM,출발,정기,여객,181,1,0,0,0,0,4405
2022-04,TWB,TW,티웨이항공,국제,GUM,출발,부정기,여객,72,0,0,0,0,0,746
2022-04,TWB,TW,티웨이항공,국제,ICN,도착,부정기,여객,126,1,0,0,0,0,0
2022-04,TWB,TW,티웨이항공,국제,ICN,출발,부정기,여객,126,1,0,0,0,0,0
2022-04,TWB,TW,티웨이항공,국제,SPN,도착,정기,여객,715,1,3,0,0,0,11737
2022-04,TWB,TW,티웨이항공,국제,SPN,출발,정기,여객,729,2,1,0,0,0,11808
2022-04,TWB,TW,티웨이항공,국제,VTE,도착,부정기,여객,226,0,0,1167,0,0,3288
2022-04,TWB,TW,티웨이항공,국제,VTE,출발,부정기,여객,37,1,0,131,0,0,858
2022-04,TWB,TW,티웨이항공,국제,WUH,도착,정기,여객,430,0,22,0,0,0,8880
2022-04,TWB,TW,티웨이항공,국제,WUH,출발,정기,여객,353,1,1,385,0,0,7947
2022-04,TWB,TW,티웨이항공,국제,YNJ,도착,정기,여객,555,0,1,0,0,0,11387
2022-04,TZP,ZG,집에어 도쿄,국제,NRT,도착,정기,여객,1871,24,0,122183,0,18012,27561
2022-04,TZP,ZG,집에어 도쿄,국제,NRT,도착,부정기,화물,0,0,0,186367,0,28704,0
2022-04,TZP,ZG,집에어 도쿄,국제,NRT,출발,정기,여객,2421,19,0,89834,0,2819,50632
2022-04,TZP,ZG,집에어 도쿄,국제,NRT,출발,부정기,여객,767,3,0,106568,0,0,15002
